result,materialDifference,colour,plyNumber,whiteInCheck,blackInCheck,whiteQueenExists,blackQueenExists,numOfSquaresWhiteAttacks,numOfSquaresBlackAttacks
1,0,0,22,0,0,1,1,33,31
1,0,1,23,0,0,1,1,31,31
1,-1,0,24,0,0,1,1,30,32
1,0,1,25,0,0,1,1,31,30
1,0,0,26,0,0,1,1,31,30
1,0,1,27,0,0,1,1,31,30
1,-1,0,28,0,0,1,1,29,32
1,0,1,29,0,0,1,1,33,31
1,-1,0,30,0,0,1,1,31,33
1,0,1,31,0,0,1,1,33,32
1,-1,0,32,0,0,1,1,31,36
1,-1,1,33,0,0,1,1,33,36
1,-4,0,34,0,0,1,1,31,39
1,-1,1,35,0,0,1,1,31,34
1,-1,0,36,0,0,1,1,34,32
1,0,1,37,0,0,1,1,35,32
1,0,0,38,0,0,1,1,35,31
1,0,1,39,0,0,1,1,34,33
1,0,0,40,0,0,1,1,34,36
1,0,1,41,0,0,1,1,33,37
1,0,0,42,0,0,1,1,33,37
1,0,1,43,0,0,1,1,35,37
1,0,0,44,0,0,1,1,35,43
1,9,1,45,0,0,1,0,42,35
1,4,0,46,0,0,1,0,40,35
1,7,1,47,0,0,1,0,41,31
1,7,0,48,0,0,1,0,41,27
1,7,1,49,0,0,1,0,35,31
1,7,0,50,0,0,1,0,35,32
1,8,1,51,0,0,1,0,37,32
1,8,0,52,0,0,1,0,37,30
1,8,1,53,0,0,1,0,36,30
1,8,0,54,0,0,1,0,38,30
1,11,1,55,0,0,1,0,39,27
1,11,0,56,0,0,1,0,35,27
1,12,1,57,0,1,1,0,38,26
1,12,0,58,0,0,1,0,38,25
1,12,1,59,0,1,1,0,39,25
1,12,0,60,0,0,1,0,39,25
1,17,1,61,0,0,1,0,38,18
1,12,0,62,1,0,1,0,33,19
1,17,1,63,0,0,1,0,31,6
1,-1,0,21,0,0,1,1,31,32
1,-2,1,22,0,0,1,1,29,39
1,-2,0,23,0,0,1,1,29,39
1,-2,1,24,0,0,1,1,31,37
1,-2,0,25,0,0,1,1,32,37
1,-2,1,26,0,0,1,1,32,30
1,-2,0,27,0,0,1,1,34,30
1,-2,1,28,0,0,1,1,34,31
1,-2,0,29,0,0,1,1,31,31
1,-2,1,30,0,0,1,1,31,34
1,-2,0,31,0,0,1,1,31,34
1,-3,1,32,0,0,1,1,31,35
1,-3,0,33,0,0,1,1,33,35
1,-3,1,34,0,0,1,1,33,36
1,-2,0,35,0,0,1,1,36,35
1,-2,1,36,0,0,1,1,36,37
1,-2,0,37,1,0,1,1,38,37
1,-2,1,38,0,0,1,1,38,38
1,-2,0,39,1,0,1,1,37,38
1,-2,1,40,0,0,1,1,37,38
1,-2,0,41,1,0,1,1,38,38
1,-2,1,42,0,0,1,1,40,36
1,7,0,43,0,0,1,0,37,34
1,2,1,44,0,0,1,0,32,32
1,2,0,45,0,0,1,0,35,32
1,2,1,46,0,0,1,0,36,30
1,5,0,47,1,0,1,0,39,25
1,2,1,48,0,0,1,0,33,27
1,2,0,49,0,0,1,0,36,27
1,2,1,50,0,0,1,0,36,27
1,3,0,51,0,0,1,0,35,31
1,2,1,52,0,0,1,0,35,33
1,2,0,53,1,0,1,0,35,33
1,2,1,54,0,0,1,0,35,35
1,3,0,55,0,0,1,0,32,34
1,3,1,56,0,0,1,0,32,32
1,3,0,57,0,0,1,0,31,32
1,3,1,58,0,1,1,0,31,35
1,3,0,59,0,0,1,0,31,36
1,3,1,60,0,1,1,0,31,32
1,3,0,61,0,0,1,0,31,33
1,3,1,62,0,1,1,0,30,33
1,3,0,63,0,0,1,0,30,34
1,-6,1,64,0,0,0,0,19,32
1,-6,0,65,1,0,0,0,20,32
1,-6,1,66,0,0,0,0,19,31
1,-6,0,67,0,0,0,0,17,31
1,-7,1,68,0,0,0,0,17,33
1,-4,0,69,0,0,0,0,20,29
1,-7,1,70,0,0,0,0,17,30
1,-7,0,71,0,0,0,0,21,30
1,-8,1,72,0,1,0,0,20,30
1,-8,0,73,0,0,0,0,20,33
1,-9,1,74,0,0,0,0,19,34
1,-9,0,75,1,0,0,0,16,35
1,-9,1,76,0,0,0,0,20,34
1,-9,0,77,1,0,0,0,16,34
1,-9,1,78,0,0,0,0,17,37
1,-9,0,79,0,0,0,0,16,37
1,-9,1,80,0,0,0,0,17,37
1,-9,0,81,1,0,0,0,16,37
1,-9,1,82,0,0,0,0,19,34
1,-9,0,83,0,0,0,0,16,34
1,0,1,21,0,0,1,1,37,34
1,0,0,22,0,0,1,1,37,35
1,0,1,23,0,0,1,1,36,35
1,0,0,24,0,0,1,1,35,36
1,3,1,25,0,0,1,1,38,35
1,0,0,26,0,0,1,1,33,36
1,0,1,27,0,0,1,1,33,36
1,0,0,28,0,0,1,1,33,35
1,0,1,29,0,0,1,1,34,35
1,0,0,30,0,0,1,1,34,36
1,0,1,31,0,0,1,1,35,36
1,-3,0,32,0,0,1,1,32,37
1,0,1,33,0,0,1,1,35,35
1,0,0,34,0,0,1,1,34,36
1,0,1,35,0,0,1,1,34,35
1,0,0,36,0,0,1,1,35,35
1,0,1,37,0,0,1,1,35,35
1,0,0,38,0,0,1,1,35,35
1,0,1,39,0,0,1,1,33,35
0,0,0,21,0,0,1,1,36,30
0,-1,1,22,0,0,1,1,35,33
0,2,0,23,0,0,1,1,35,30
0,1,1,24,0,0,1,1,36,33
0,1,0,25,0,0,1,1,34,33
0,1,1,26,0,0,1,1,34,32
0,1,0,27,0,0,1,1,36,32
0,1,1,28,0,0,1,1,36,34
0,1,0,29,0,0,1,1,34,35
0,1,1,30,0,0,1,1,34,38
0,1,0,31,0,0,1,1,35,38
0,1,1,32,0,0,1,1,37,35
0,1,0,33,0,0,1,1,38,35
0,-2,1,34,0,0,1,1,34,33
0,1,0,35,0,0,1,1,39,30
0,1,1,36,0,0,1,1,39,31
0,1,0,37,0,0,1,1,37,31
0,1,1,38,0,0,1,1,37,34
0,1,0,39,0,0,1,1,42,34
0,1,1,40,0,0,1,1,42,34
0,1,0,41,0,0,1,1,43,33
0,1,1,42,0,0,1,1,44,35
0,1,0,43,0,0,1,1,43,35
0,1,1,44,0,0,1,1,43,35
0,1,0,45,0,0,1,1,43,35
0,0,1,46,0,0,1,1,42,37
0,9,0,47,0,0,1,0,44,30
0,6,1,48,0,0,1,0,40,27
0,6,0,49,0,0,1,0,40,27
0,6,1,50,0,0,1,0,42,31
0,9,0,51,0,0,1,0,44,30
0,8,1,52,0,0,1,0,43,32
0,8,0,53,0,0,1,0,42,32
0,5,1,54,0,0,1,0,36,30
0,8,0,55,0,0,1,0,41,26
0,8,1,56,0,0,1,0,41,29
0,9,0,57,0,0,1,0,40,28
0,9,1,58,0,0,1,0,40,28
0,9,0,59,0,0,1,0,38,29
0,9,1,60,0,0,1,0,38,29
0,10,0,61,0,0,1,0,41,28
0,10,1,62,0,0,1,0,41,23
0,10,0,63,0,0,1,0,40,23
0,10,1,64,0,0,1,0,40,22
0,10,0,65,0,0,1,0,40,19
0,10,1,66,0,0,1,0,40,21
0,10,0,67,1,0,1,0,40,21
0,10,1,68,0,0,1,0,39,25
0,10,0,69,0,0,1,0,38,24
0,5,1,70,0,0,1,0,30,31
0,10,0,71,1,0,1,0,35,19
0,10,1,72,0,0,1,0,36,21
0,10,0,73,0,0,1,0,35,21
0,10,1,74,0,0,1,0,35,18
0,11,0,75,1,0,1,0,33,18
0,11,1,76,0,0,1,0,33,17
0,12,0,77,0,0,1,0,41,19
0,12,1,78,0,0,1,0,39,16
0,12,0,79,0,0,1,0,41,15
0,3,1,80,0,0,0,0,23,21
0,8,0,81,0,0,0,0,22,11
0,8,1,82,0,0,0,0,22,11
0,8,0,83,0,0,0,0,23,11
0,8,1,84,0,0,0,0,23,11
0,8,0,85,0,0,0,0,20,11
0,8,1,86,0,0,0,0,20,11
0,8,0,87,0,0,0,0,20,11
0,8,1,88,0,0,0,0,20,11
0,8,0,89,0,0,0,0,21,11
0,8,1,90,0,0,0,0,21,10
0,8,0,91,0,0,0,0,21,10
0,8,1,92,0,0,0,0,21,11
0,8,0,93,0,0,0,0,20,11
0,8,1,94,0,0,0,0,20,11
0,9,0,95,0,0,0,0,21,10
0,9,1,96,0,0,0,0,21,11
0,9,0,97,0,0,0,0,20,11
0,9,1,98,0,0,0,0,20,11
0,9,0,99,0,0,0,0,24,11
0,9,1,100,0,0,0,0,24,11
1,0,0,21,0,0,0,0,29,28
1,0,1,22,0,0,0,0,29,30
1,3,0,23,0,0,0,0,33,27
1,0,1,24,0,0,0,0,28,28
1,1,0,25,0,0,0,0,33,26
1,1,1,26,0,0,0,0,33,32
1,1,0,27,0,0,0,0,33,33
1,1,1,28,0,0,0,0,35,33
1,1,0,29,0,0,0,0,35,33
1,1,1,30,0,0,0,0,35,34
1,1,0,31,0,0,0,0,35,34
1,1,1,32,0,0,0,0,35,34
1,1,0,33,0,0,0,0,36,34
1,1,1,34,0,0,0,0,36,33
1,1,0,35,0,0,0,0,36,33
1,1,1,36,0,0,0,0,36,33
1,1,0,37,0,0,0,0,35,34
1,0,1,38,0,0,0,0,34,34
1,0,0,39,1,0,0,0,36,34
1,0,1,40,0,0,0,0,36,34
1,5,0,41,0,0,0,0,36,28
1,2,1,42,0,0,0,0,33,25
1,2,0,43,1,0,0,0,29,25
1,2,1,44,0,0,0,0,31,25
1,5,0,45,0,0,0,0,31,21
1,4,1,46,0,0,0,0,29,24
1,5,0,47,0,0,0,0,31,23
1,4,1,48,0,0,0,0,30,23
1,4,0,49,1,0,0,0,33,23
1,4,1,50,0,0,0,0,34,23
1,4,0,51,0,0,0,0,31,23
1,4,1,52,0,0,0,0,31,24
1,4,0,53,1,0,0,0,31,24
1,4,1,54,0,0,0,0,33,23
1,4,0,55,0,0,0,0,32,23
1,4,1,56,0,0,0,0,32,21
1,5,0,57,0,0,0,0,32,20
1,5,1,58,0,0,0,0,32,20
1,6,0,59,0,0,0,0,32,18
1,6,1,60,0,0,0,0,32,17
1,6,0,61,0,0,0,0,34,17
1,6,1,62,0,0,0,0,34,18
1,6,0,63,1,0,0,0,32,18
1,5,1,64,0,0,0,0,32,14
1,5,0,65,1,0,0,0,30,14
1,5,1,66,0,0,0,0,31,15
1,5,0,67,0,0,0,0,29,15
1,5,1,68,0,0,0,0,29,15
1,5,0,69,0,0,0,0,29,15
1,5,1,70,0,0,0,0,29,18
1,5,0,71,0,0,0,0,32,18
1,5,1,72,0,0,0,0,32,15
1,5,0,73,0,0,0,0,31,16
1,5,1,74,0,0,0,0,31,19
1,6,0,75,0,0,0,0,29,19
1,1,1,76,0,1,0,0,22,19
1,6,0,77,0,0,0,0,22,11
1,6,1,78,0,0,0,0,22,10
1,6,0,79,0,0,0,0,24,10
1,6,1,80,0,0,0,0,24,11
1,6,0,81,1,0,0,0,21,11
1,6,1,82,0,0,0,0,24,11
1,6,0,83,1,0,0,0,21,11
1,6,1,84,0,0,0,0,22,11
1,6,0,85,0,0,0,0,23,11
1,6,1,86,0,0,0,0,23,10
1,6,0,87,0,0,0,0,23,10
1,6,1,88,0,0,0,0,24,11
1,6,0,89,0,0,0,0,22,11
1,6,1,90,0,0,0,0,22,10
1,14,0,91,0,0,1,0,33,10
1,6,1,92,0,0,1,1,34,21
1,6,0,93,1,0,1,1,38,21
1,6,1,94,0,0,1,1,38,23
1,15,0,95,0,0,1,0,38,9
1,0,1,21,0,0,1,1,37,28
1,-1,0,22,0,0,1,1,37,27
1,-1,1,23,0,0,1,1,36,27
1,-4,0,24,0,0,1,1,34,32
1,-1,1,25,0,0,1,1,37,25
1,-4,0,26,1,0,1,1,33,30
1,-1,1,27,0,0,1,1,32,23
1,-1,0,28,0,0,1,1,32,25
1,-1,1,29,0,0,1,1,34,25
1,-1,0,30,0,0,1,1,34,28
1,-1,1,31,0,0,1,1,35,28
1,-1,0,32,0,0,1,1,35,29
1,-1,1,33,0,0,1,1,40,29
1,-1,0,34,0,0,1,1,38,31
1,-1,1,35,0,0,1,1,40,31
1,-1,0,36,0,0,1,1,40,35
1,0,1,37,0,1,1,1,39,35
1,0,0,38,0,0,1,1,39,33
1,0,1,39,0,1,1,1,38,33
1,2,0,21,0,0,1,1,32,37
1,2,1,22,0,0,1,1,29,33
1,5,0,23,0,0,1,1,31,30
1,4,1,24,0,0,1,1,32,34
1,5,0,25,0,0,1,1,38,32
1,0,1,26,0,0,1,1,30,40
1,9,0,27,0,0,1,0,33,25
1,9,1,28,0,0,1,0,33,25
1,10,0,29,0,0,1,0,33,23
1,10,1,30,0,0,1,0,33,23
1,10,0,31,1,0,1,0,34,23
1,10,1,32,0,0,1,0,34,26
1,10,0,33,1,0,1,0,31,27
1,10,1,34,0,0,1,0,31,24
1,13,0,35,1,0,1,0,38,19
1,13,1,36,0,0,1,0,38,20
0,4,0,21,0,0,1,1,32,43
0,4,1,22,0,0,1,1,32,45
0,4,0,23,0,0,1,1,35,44
0,3,1,24,0,0,1,1,33,43
0,4,0,25,0,0,1,1,42,42
0,4,1,26,0,0,1,1,41,40
0,7,0,27,0,0,1,1,42,39
0,-2,1,28,0,1,0,1,31,40
0,-2,0,29,0,0,0,1,30,41
0,-2,1,30,0,0,0,1,30,42
0,-2,0,31,0,0,0,1,31,42
0,-2,1,32,0,1,0,1,31,44
0,-2,0,33,0,0,0,1,32,45
0,-3,1,34,0,0,0,1,31,46
0,-3,0,35,0,0,0,1,31,43
0,-6,1,36,0,0,0,1,29,46
0,-6,0,37,0,0,0,1,30,46
0,-6,1,38,0,1,0,1,33,46
0,0,0,21,0,0,1,1,36,32
0,0,1,22,0,0,1,1,36,35
0,3,0,23,0,0,1,1,37,32
0,0,1,24,0,0,1,1,34,32
0,0,0,25,0,0,1,1,35,32
0,0,1,26,0,0,1,1,35,32
0,0,0,27,0,0,1,1,35,32
0,-1,1,28,0,0,1,1,36,37
0,0,0,29,0,0,1,1,41,36
0,0,1,30,0,0,1,1,41,34
0,0,0,31,0,0,1,1,38,34
0,0,1,32,0,0,1,1,38,37
0,0,0,33,0,0,1,1,37,37
0,0,1,34,0,0,1,1,37,35
0,0,0,35,0,0,1,1,36,35
0,-3,1,36,0,0,1,1,35,37
0,0,0,37,0,0,1,1,40,32
0,0,1,38,0,0,1,1,40,32
0,3,0,39,0,0,1,1,40,29
0,-2,1,40,0,0,1,1,37,34
0,-2,0,41,0,0,1,1,39,33
0,-2,1,42,0,0,1,1,39,31
0,-2,0,43,0,0,1,1,37,33
0,-2,1,44,0,0,1,1,37,33
0,-2,0,45,0,0,1,1,36,35
0,-2,1,46,0,0,1,1,35,34
0,-2,0,47,0,0,1,1,33,34
0,-2,1,48,0,0,1,1,33,34
0,-2,0,49,0,0,1,1,32,36
0,-2,1,50,0,0,1,1,32,34
0,-2,0,51,0,0,1,1,32,34
0,-5,1,52,0,0,1,1,28,36
0,-4,0,53,0,0,1,1,27,35
0,-4,1,54,0,0,1,1,27,37
0,-3,0,55,0,0,1,1,36,36
0,-4,1,56,0,1,1,1,35,39
0,-4,0,57,0,0,1,1,34,39
0,-4,1,58,0,0,1,1,31,41
0,1,0,59,0,0,1,1,36,35
0,-7,1,60,0,1,1,1,35,44
0,2,0,61,0,0,1,1,35,34
0,-3,1,62,0,1,1,1,27,33
1,-1,0,21,0,0,1,1,36,34
1,-1,1,22,0,0,1,1,36,35
1,2,0,23,0,0,1,1,37,32
1,-1,1,24,0,0,1,1,33,33
1,0,0,25,0,0,1,1,33,33
1,0,1,26,0,0,1,1,33,33
1,0,0,27,0,0,1,1,35,33
1,-1,1,28,0,0,1,1,34,33
1,-1,0,29,0,0,1,1,36,33
1,-4,1,30,0,0,1,1,32,38
1,-4,0,31,0,0,1,1,35,38
1,-4,1,32,0,0,1,1,35,40
1,-3,0,33,1,0,1,1,41,42
1,-3,1,34,0,0,1,1,42,41
1,-3,0,35,0,0,1,1,40,41
1,-8,1,36,0,0,1,1,36,42
1,1,0,37,0,0,1,0,40,31
1,1,1,38,0,0,1,0,40,27
1,1,0,39,1,0,1,0,37,30
1,1,1,40,0,0,1,0,38,30
1,1,0,41,1,0,1,0,38,31
1,1,1,42,0,0,1,0,39,30
1,1,0,43,1,0,1,0,37,30
1,1,1,44,0,0,1,0,38,30
1,1,0,45,1,0,1,0,35,31
1,1,1,46,0,0,1,0,36,30
1,2,0,47,0,0,1,0,38,28
1,2,1,48,0,0,1,0,36,32
1,2,0,49,0,0,1,0,36,32
1,2,1,50,0,0,1,0,37,30
1,2,0,51,0,0,1,0,36,27
1,2,1,52,0,0,1,0,36,30
1,2,0,53,0,0,1,0,41,30
1,2,1,54,0,0,1,0,42,32
1,2,0,55,0,0,1,0,39,32
1,2,1,56,0,0,1,0,39,27
1,3,0,57,0,0,1,0,36,25
1,3,1,58,0,0,1,0,36,26
1,3,0,59,0,0,1,0,40,26
1,3,1,60,0,0,1,0,40,28
1,3,0,61,0,0,1,0,41,28
1,3,1,62,0,0,1,0,41,29
1,4,0,63,1,0,1,0,39,29
0,1,1,21,0,0,1,1,33,36
0,1,0,22,0,0,1,1,33,34
0,2,1,23,0,0,1,1,33,36
0,1,0,24,0,0,1,1,33,39
0,1,1,25,0,0,1,1,34,39
0,1,0,26,0,0,1,1,34,37
0,1,1,27,0,0,1,1,34,37
0,1,0,28,0,0,1,1,34,35
0,1,1,29,0,0,1,1,34,35
0,1,0,30,0,0,1,1,34,26
0,1,1,31,0,0,1,1,33,26
0,1,0,32,0,0,1,1,33,35
0,1,1,33,0,0,1,1,35,35
0,1,0,34,0,0,1,1,35,36
0,1,1,35,0,0,1,1,35,36
0,1,0,36,0,0,1,1,35,37
0,1,1,37,0,0,1,1,36,37
0,1,0,38,0,0,1,1,36,35
0,4,1,39,0,0,1,1,39,32
0,1,0,40,0,0,1,1,35,33
0,1,1,41,0,0,1,1,36,33
0,1,0,42,0,0,1,1,36,33
0,1,1,43,0,0,1,1,35,33
0,1,0,44,0,0,1,1,35,31
0,1,1,45,0,0,1,1,34,31
0,1,0,46,0,0,1,1,34,31
0,1,1,47,0,0,1,1,36,31
0,1,0,48,0,0,1,1,36,34
0,1,1,49,0,0,1,1,36,34
0,1,0,50,0,0,1,1,36,33
0,1,1,51,0,0,1,1,37,32
0,1,0,52,0,0,1,1,37,32
0,1,1,53,0,0,1,1,38,31
0,1,0,54,0,0,1,1,38,31
0,2,1,55,0,0,1,1,39,29
0,2,0,56,0,0,1,1,38,35
0,3,1,57,0,0,1,1,38,33
0,3,0,58,0,0,1,1,38,33
0,3,1,59,0,0,1,1,41,33
0,3,0,60,0,0,1,1,41,33
0,3,1,61,0,0,1,1,38,32
0,3,0,62,0,0,1,1,38,32
0,3,1,63,0,0,1,1,37,31
0,3,0,64,0,0,1,1,38,31
0,12,1,65,0,0,1,0,42,28
0,9,0,66,0,0,1,0,35,26
0,9,1,67,0,0,1,0,35,26
0,9,0,68,0,0,1,0,35,29
0,9,1,69,0,0,1,0,40,29
0,9,0,70,0,0,1,0,40,29
0,9,1,71,0,0,1,0,40,29
0,9,0,72,0,0,1,0,40,28
0,9,1,73,0,0,1,0,40,28
0,9,0,74,0,0,1,0,40,27
0,9,1,75,0,0,1,0,41,29
0,9,0,76,0,0,1,0,43,28
0,9,1,77,0,0,1,0,44,27
0,9,0,78,0,0,1,0,44,27
0,14,1,79,0,0,1,0,42,27
0,9,0,80,0,0,1,0,41,27
0,9,1,81,0,0,1,0,36,27
0,8,0,82,0,0,1,0,36,28
0,13,1,83,0,0,1,0,34,23
0,13,0,84,0,0,1,0,34,24
0,13,1,85,0,0,1,0,36,24
0,13,0,86,0,0,1,0,36,23
0,13,1,87,0,0,1,0,36,23
0,13,0,88,0,0,1,0,36,20
0,14,1,89,0,0,1,0,33,18
0,9,0,90,0,0,1,0,30,21
0,12,1,91,0,1,1,0,30,14
0,3,0,92,0,0,0,0,18,17
0,3,1,93,0,0,0,0,19,17
0,3,0,94,0,0,0,0,19,16
0,4,1,95,0,0,0,0,21,16
0,4,0,96,0,0,0,0,21,14
0,4,1,97,0,0,0,0,22,13
0,1,0,98,0,0,0,0,16,16
0,1,1,99,0,0,0,0,16,16
0,1,0,100,0,0,0,0,16,15
0,1,1,101,0,0,0,0,17,15
0,1,0,102,0,0,0,0,17,17
0,1,1,103,0,0,0,0,17,17
0,1,0,104,0,0,0,0,17,17
0,1,1,105,0,0,0,0,16,17
0,1,0,106,0,0,0,0,16,17
0,1,1,107,0,0,0,0,15,17
0,1,0,108,0,0,0,0,15,17
0,1,1,109,0,0,0,0,15,17
0,0,0,110,0,0,0,0,14,17
0,1,1,111,0,0,0,0,13,15
0,0,0,112,0,0,0,0,13,16
0,0,1,113,0,0,0,0,15,16
0,0,0,114,0,0,0,0,15,16
0,0,1,115,0,0,0,0,14,16
0,-1,0,116,0,0,0,0,13,14
0,-1,1,117,0,0,0,0,13,14
0,-1,0,118,0,0,0,0,13,15
0,-1,1,119,0,0,0,0,12,15
0,-1,0,120,0,0,0,0,12,15
0,-1,1,121,0,0,0,0,12,15
0,-1,0,122,0,0,0,0,12,15
0,-1,1,123,0,0,0,0,12,15
0,-1,0,124,0,0,0,0,12,15
0,-1,1,125,0,0,0,0,11,15
0,-1,0,126,0,0,0,0,11,15
0,-1,1,127,0,1,0,0,12,16
0,-1,0,128,0,0,0,0,12,17
0,-1,1,129,0,0,0,0,12,17
0,-2,0,130,0,0,0,0,12,15
0,-2,1,131,0,0,0,0,12,15
0,-2,0,132,0,0,0,0,12,17
0,-2,1,133,0,0,0,0,12,17
0,-3,0,134,0,0,0,0,10,16
1,4,1,21,0,0,1,1,36,31
1,3,0,22,0,0,1,1,35,35
1,8,1,23,0,0,1,1,38,30
1,3,0,24,0,0,1,1,33,31
1,3,1,25,0,0,1,1,34,31
1,3,0,26,0,0,1,1,34,30
1,3,1,27,0,0,1,1,33,30
1,3,0,28,0,0,1,1,33,29
1,3,1,29,0,0,1,1,33,29
1,3,0,30,0,0,1,1,33,29
1,4,1,31,0,0,1,1,34,30
1,3,0,32,0,0,1,1,34,37
1,4,1,33,0,1,1,1,36,37
1,-1,0,34,0,0,1,1,31,36
1,2,1,35,0,0,1,1,32,36
1,1,0,36,0,0,1,1,30,35
1,1,1,37,0,0,1,1,30,35
1,1,0,38,0,0,1,1,30,36
1,1,1,39,0,0,1,1,29,36
1,1,0,40,0,0,1,1,29,37
1,1,1,41,0,0,1,1,31,36
1,1,0,42,0,0,1,1,31,35
1,1,1,43,0,0,1,1,33,35
1,1,0,44,0,0,1,1,33,34
1,1,1,45,0,0,1,1,34,29
1,-2,0,46,0,0,1,1,33,33
1,-2,1,47,0,0,1,1,33,33
1,-2,0,48,0,0,1,1,32,31
1,7,1,49,0,0,1,0,33,28
1,7,0,50,0,0,1,0,34,30
1,7,1,51,0,0,1,0,30,27
1,7,0,52,0,0,1,0,29,29
1,7,1,53,0,0,1,0,33,29
1,7,0,54,0,0,1,0,33,32
1,7,1,55,0,0,1,0,34,29
1,7,0,56,0,0,1,0,34,31
1,7,1,57,0,0,1,0,35,31
1,7,0,58,1,0,1,0,35,31
1,7,1,59,0,0,1,0,34,32
1,7,0,60,0,0,1,0,34,31
1,7,1,61,0,0,1,0,33,31
1,7,0,62,0,0,1,0,32,31
1,10,1,63,0,0,1,0,33,27
1,10,0,64,0,0,1,0,32,24
1,15,1,65,0,0,1,0,32,19
1,15,0,66,0,0,1,0,32,18
1,15,1,67,0,0,1,0,33,18
1,15,0,68,0,0,1,0,32,18
1,18,1,69,0,0,1,0,40,15
1,-3,0,21,0,0,1,1,37,28
1,-3,1,22,0,0,1,1,37,26
1,-3,0,23,0,0,1,1,37,26
1,-3,1,24,0,0,1,1,36,31
1,-3,0,25,0,0,1,1,35,31
1,-3,1,26,0,0,1,1,35,31
1,-3,0,27,0,0,1,1,37,31
1,-3,1,28,0,0,1,1,37,30
1,-3,0,29,0,0,1,1,36,30
1,-3,1,30,0,0,1,1,36,33
1,-3,0,31,0,0,1,1,36,33
1,-3,1,32,0,0,1,1,37,29
1,-3,0,33,0,0,1,1,38,29
1,-4,1,34,0,0,1,1,37,31
1,-3,0,35,0,0,1,1,38,29
1,-3,1,36,0,0,1,1,38,28
1,-2,0,37,0,0,1,1,40,32
1,-3,1,38,0,0,1,1,40,37
1,0,0,39,0,0,1,1,38,34
1,-5,1,40,0,0,1,1,34,37
1,0,0,41,0,0,1,1,36,26
1,-3,1,42,0,0,1,1,34,33
1,-3,0,43,1,0,1,1,34,33
1,-3,1,44,0,0,1,1,38,36
1,2,0,45,0,0,1,1,34,33
1,-1,1,46,0,0,1,1,31,33
1,0,0,47,0,0,1,1,26,32
1,0,1,48,0,1,1,1,26,33
1,0,0,49,0,0,1,1,29,32
1,-1,1,50,0,0,1,1,28,35
1,0,0,51,0,0,1,1,31,34
1,0,1,52,0,0,1,1,31,35
1,0,0,53,0,0,1,1,30,35
1,-1,1,54,0,1,1,1,29,37
1,-1,0,55,0,0,1,1,26,36
1,-1,1,56,0,1,1,1,25,36
1,-1,0,57,0,0,1,1,25,36
1,-1,1,58,0,1,1,1,26,36
1,-1,0,59,0,0,1,1,25,36
1,-1,1,60,0,1,1,1,28,31
1,-1,0,61,0,0,1,1,31,30
1,-10,1,62,0,1,0,1,17,31
1,-1,0,63,0,0,0,0,20,20
1,-1,1,64,0,0,0,0,20,20
1,-1,0,65,0,0,0,0,20,20
1,-1,1,66,0,0,0,0,20,21
1,2,0,67,0,0,0,0,20,16
1,2,1,68,0,1,0,0,20,17
1,3,0,69,0,0,0,0,19,15
1,3,1,70,0,0,0,0,19,12
1,3,0,71,0,0,0,0,22,12
1,3,1,72,0,0,0,0,26,14
1,3,0,73,0,0,0,0,24,14
1,3,1,74,0,0,0,0,24,14
1,4,0,75,0,0,0,0,22,13
1,4,1,76,0,0,0,0,22,14
1,4,0,77,0,0,0,0,20,14
1,4,1,78,0,0,0,0,20,14
1,7,0,79,1,0,0,0,20,9
1,7,1,80,0,0,0,0,21,12
1,8,0,81,0,0,0,0,20,10
1,8,1,82,0,0,0,0,20,9
1,8,0,83,0,0,0,0,20,9
1,8,1,84,0,0,0,0,20,10
1,8,0,85,0,0,0,0,20,10
1,8,1,86,0,0,0,0,20,9
1,8,0,87,0,0,0,0,16,9
1,7,1,88,0,0,0,0,19,10
1,7,0,89,1,0,0,0,18,10
1,7,1,90,0,0,0,0,19,9
1,7,0,91,0,0,0,0,21,9
1,7,1,92,0,0,0,0,21,10
1,7,0,93,0,0,0,0,22,10
1,7,1,94,0,0,0,0,22,10
1,7,0,95,0,0,0,0,22,10
1,-1,1,96,0,0,0,1,23,24
1,8,0,97,0,0,0,0,24,8
1,8,1,98,0,0,0,0,24,8
1,16,0,99,1,0,1,0,36,8
1,16,1,100,0,0,1,0,37,8
1,16,0,101,1,0,1,0,34,8
1,16,1,102,0,0,1,0,35,5
1,16,0,103,0,0,1,0,34,5
0,0,1,21,0,0,1,1,38,31
0,0,0,22,0,0,1,1,38,32
0,0,1,23,0,0,1,1,37,32
0,-1,0,24,0,0,1,1,35,32
0,0,1,25,0,0,1,1,38,30
0,-3,0,26,0,0,1,1,37,33
0,0,1,27,0,0,1,1,35,29
0,0,0,28,0,0,1,1,35,33
0,0,1,29,0,0,1,1,35,33
0,-1,0,30,0,0,1,1,33,36
0,-1,1,31,0,0,1,1,32,36
0,-4,0,32,1,0,1,1,28,36
0,-1,1,33,0,0,1,1,28,31
0,-2,0,34,0,0,1,1,26,33
0,-1,1,35,0,0,1,1,29,32
0,-2,0,36,0,0,1,1,28,33
0,-2,1,37,0,0,1,1,28,33
0,-3,0,38,0,0,1,1,26,37
0,-3,1,39,0,0,1,1,27,37
0,-3,0,40,0,0,1,1,27,40
0,-3,1,41,0,0,1,1,33,40
0,-3,0,42,1,0,1,1,31,39
0,6,1,43,0,0,1,0,37,32
